SHOPP ID,Caltrans District,County,Route,Begin Mile,End Mile,Primary Work,Planning or Post-Planning? ,Advertised Year,Project Cost ($K),SB-1 Priority,EFIS ID,EA,MPO/RTPA,Tool Section,Long- Lead?,Nickname,District Portal Link,Project Link,Organization,Street Address,Mailing Address,Phone,Email,Performance Value,Performance output,All perfromance data consistent with CTIPS?,Check  AM tool vs programming,Check AM tool vs programming units,AM tool data,AM tool unit,Project Description,County abbreviation,Latitude to use,Longitude to use,CA State Assembly District,CA State Senate District,U.S. Congressional District,Project Status,Project Location,Primary Scope
9376,2,Tehama,5,39,41.9,Mobility - WIM Scales & CVEFs,Post-Planning,2021/22,18225.0, ,216000010.0,1H680,Tehama CTC,PRG,No,SB Cottonwood Scales,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,1.0,Location(s),Check,Ok,Check,1.0,Square Feet,"Near Red Bluff, from 0.3 mile north of Snively Road Overcrossing to 0.4 mile north of Bowman Road Overcrossing.  Upgrade southbound Cottonwood Commercial Vehicle Enforcement Facility (CVEF).",TEH,40.33109766,-122.28120159999999,37,4,1,In Design,Tehama 5 - 39 / 41.9,1 Location(s)
21399,2,Tehama,5,42,42,Relinquishment,Planning,2024/25,4200.0, ,219000167.0,0J840,Tehama CTC,TYP,No,Mit Relinquishment Cottonwood Toomes,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,,Centerline mile(s),Check,,,,,The scope of this planned project is under development in Tehama County on Route 5 with primary work on Relinquishment.  ,TEH,40.37451997,-122.28447609999999,37,4,1,In Planning,Tehama 5 - 42 / 42,N/A Centerline mile(s)
9198,2,Tehama,5,R25.400,,Bridge,Post-Planning,2019/20,23945.0,Yes,213000010.0,4F590,Tehama CTC,PPC,No,Sacramento River Bridge Seismic,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,2.0,Bridge(s),Ok,Ok,Ok,2.0,Bridge(s),"In Red Bluff, at Sacramento River Bridge No. 08-0095L/R.  Retrofit bridges.",TEH,40.164987599999996,-122.22228909999998,37,4,1,In Design,Tehama 5 - R25.400 / ,2 Bridge(s)
16686,2,Tehama,36,1.1,37,Drainage,Post-Planning,2019/20,5954.0,Yes,214000025.0,4G560,Tehama CTC,PPC,No,Red Bluff Drainage,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,27.0,Culvert(s) (ea),Check,Check,Ok,25.0,Culvert(s) (ea),"Near Platina and Red Bluff, from 0.9 mile west of Tedoc Road to 1.4 miles west of Kinney Avenue at various locations. Drainage system restoration.",TEH,40.33943535,-122.85027590000001,37,4,1,In Design,Tehama 36 - 1.1 / 37,27 Culvert(s) (ea)
17607,2,Tehama,36,12.6,13.1,Safety Improvements,Post-Planning,2019/20,5156.0, ,216000051.0,1H970,Tehama CTC,PRG,No,Ward Curves,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,20.0,Collision(s) reduced,Ok,Ok,Ok,20.0,Collision(s) reduced,"Near Red Bluff, from 2.3 miles east to 2.8 miles east of Dry Creek Bridge.  Curve improvement.",TEH,40.30057579,-122.6595488,37,4,1,In Design,Tehama 36 - 12.6 / 13.1,20 Collision(s) reduced
21698,2,Tehama,36,15.8,16.3,Safety Improvements,Planning,2025/26,3100.0, ,,,Tehama CTC,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,,Collision(s) reduced,Check,,,,,The scope of this planned project is under development in Tehama County on Route 36 with primary work on Safety Improvements.  ,TEH,40.29044626,-122.61225870000001,37,4,1,In Planning,Tehama 36 - 15.8 / 16.3,N/A Collision(s) reduced
19218,2,Tehama,36,20,39.7,Pavement,Post-Planning,2022/23,26034.0,Yes,218000069.0,4H020,Tehama CTC,PRG,No,Dibble Creek CAPM,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,37.7,Lane mile(s),Ok,Ok,Ok,37.764,Lane mile(s),"Near Red Bluff, from 0.8 mile east of Salt Creek Bridge to Baker Road.  Rehabilitate pavement, upgrade guardrail and signs, add lighting, and rehabilitate drainage systems.",TEH,40.27162607,-122.545698,37,4,1,In Design,Tehama 36 - 20 / 39.7,37.7 Lane mile(s)
21971,2,Tehama,36,25.54,25.54,Bridge,Planning,2026/27,4200.0,Yes,,,Tehama CTC,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,3.0,Bridge(s),Ok,Ok,Ok,3.0,Bridge(s),The scope of this planned project is under development in Tehama County on Route 36 with primary work on Bridge.  Project will address 3 bridge(s).,TEH,40.25897942,-122.47313079999999,37,4,1,Conceptual,Tehama 36 - 25.54 / 25.54,3 Bridge(s)
17620,2,Tehama,36,26.6,27.6,Safety Improvements,Post-Planning,2019/20,7741.0, ,216000156.0,2H630,Tehama CTC,PPC,No,Diamond Star Curve,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,16.0,Collision(s) reduced,Ok,Ok,Ok,16.0,Collision(s) reduced,"Near Red Bluff, from 0.3 mile west of Basler Road to 0.2 mile east of Diamond Star Road.  Curve improvement.",TEH,40.24826232,-122.4623803,37,4,1,In Design,Tehama 36 - 26.6 / 27.6,16 Collision(s) reduced
13572,2,Tehama,36,40.3,42.1,Pavement,Post-Planning,2019/20,9332.0,Yes,214000024.0,4G540,Tehama CTC,PRG,No,West Red Bluff CAPM,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,10.1,Lane mile(s),Ok,Ok,Ok,10.1,Lane mile(s),"In Red Bluff, from 0.6 mile east of Baker Road to 0.2 mile east of East Sand Slough Bridge.  Pavement rehabilitation.",TEH,40.20700617,-122.2542642,37,4,1,In Design,Tehama 36 - 40.3 / 42.1,10.1 Lane mile(s)
19489,2,Tehama,36,41.9,42.6,Bridge,Post-Planning,2023/24,7109.0,Yes,219000010.0,4H710,Tehama CTC,PRG,No,Red Bluff Bridges,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,3.0,Bridge(s),Ok,Ok,Ok,3.0,Bridge(s),"In Red Bluff, at East Sand Slough Bridge No. 08-0090 (PM 41.95), Samson Slough Bridge No. 08-0089 (PM 42.24), and Paynes Creek Slough Bridge No. 08-0088 (PM 42.5).  Seismic retrofit of three bridges.",TEH,40.18099894,-122.22431259999999,37,4,1,In Design,Tehama 36 - 41.9 / 42.6,3 Bridge(s)
19967,2,Tehama,36,67.5,R75.10,Pavement,Planning,2028/29,17000.0,Yes,,,Tehama CTC,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,21.843000000000004,Lane mile(s),Ok,Ok,Ok,21.843000000000004,Lane mile(s),The scope of this planned project is under development in Tehama County on Route 36 with primary work on Pavement.  Project will address 21.8 lane miles of pavement.,TEH,40.34669689,-121.85805890000002,37,4,1,Conceptual,Tehama 36 - 67.5 / R75.10,21.843 Lane mile(s)
20052,2,Tehama,36,78.4,92,Pavement,Planning,2028/29,24100.0,Yes,,,Tehama CTC,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,27.840999999999998,Lane mile(s),Ok,Ok,Ok,27.840999999999998,Lane mile(s),The scope of this planned project is under development in Tehama County on Route 36 with primary work on Pavement.  Project will address 27.8 lane miles of pavement.,TEH,40.34621012,-121.68193020000001,37,4,1,Conceptual,Tehama 36 - 78.4 / 92,27.841 Lane mile(s)
22474,2,Tehama,36,87.8,89.1,Safety Improvements,Post-Planning,2019/20,8581.0, ,218000043.0,1H74U,Tehama CTC,PRG,No,Morgan Summit Curve Combined,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,24.0,Collision(s) reduced,Ok,Ok,Ok,24.0,Collision(s) reduced,"Near Mineral, from 0.2 mile to 1.5 miles east of Route 89.  Curve improvement.",TEH,40.36371415,-121.5351666,37,4,1,In Design,Tehama 36 - 87.8 / 89.1,24 Collision(s) reduced
19182,2,Tehama,99,0,12.5,Pavement,Post-Planning,2023/24,41774.0,Yes,218000039.0,3H770,Tehama CTC,PRG,No,VP2,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,24.1,Lane mile(s),Ok,Ok,Ok,24.138,Lane mile(s),"Near Los Molinos, from Butte County line to south of Los Molinos Creek Bridge.  Rehabilitate pavement, upgrade guardrail and Transportation Management System (TMS) elements, upgrade facilities to meet Americans with Disabilities Act (ADA) standards, rehabilitate drainage systems, and widen shoulders.
(G13 Contingency)",TEH,39.88356669,-121.9763631,37,4,1,In Design,Tehama 99 - 0 / 12.5,24.1 Lane mile(s)
21484,2,Tehama,99,4.2,4.8,Safety Improvements,Post-Planning,2023/24,14407.0, ,219000044.0,0J010,Tehama CTC,PRG,No,South Ave Safety,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,20.0,Collision(s) reduced,Ok,Ok,Ok,20.0,Collision(s) reduced,"Near Los Molinos, from 0.3 mile south to 0.3 mile north of South Avenue.  Construct roundabout.",TEH,39.92864899,-122.0293636,37,4,1,In Design,Tehama 99 - 4.2 / 4.8,20 Collision(s) reduced
15816,2,Tehama,99,9,9.3,Bridge,Post-Planning,2021/22,7560.0,Yes,216000148.0,1h510,Tehama CTC,PRG,No,Champlin Slough,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"Near Los Molinos, from 0.2 mile south to 0.2 mile north of Champlin Slough Bridge No. 08-0006.  Replace bridge to correct scour critical conditions.",TEH,39.98261494,-122.08028759999999,37,4,1,In Design,Tehama 99 - 9 / 9.3,1 Bridge(s)
13807,2,Tehama,Various,Various,Various,Bridge,Post-Planning,2019/20,5067.0,Yes,214000023.0,4G530,Tehama CTC,PRG,No,District Wide Scour Counter-Measures,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,9.0,Bridge(s),Ok,Ok,Ok,9.0,Bridge(s),"In Tehama County, on Routes 5, 32, and 36 at various locations; also in Shasta County on Routes 5 and 44; also in Lassen County on Route 299 at various locations.  Bridge scour prevention at nine bridges.",TEH,40.125842999999996,-122.23446659999999,37,4,1,In Design,Tehama Various - Various / Various,9 Bridge(s)
22484,2,Trinity,3,6,14,Sustainability,Planning,2028/29,5000.0, ,,,Trinity CTC,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,24.0,Acre(s) treated/pollutant,Ok,Ok,Ok,24.0,Acre(s) treated/pollutant,The scope of this planned project is under development in Trinity County on Route 3 with primary work on Sustainability.  ,TRI,40.54285622,-123.19116229999999,3,2,2,Conceptual,Trinity 3 - 6 / 14,24 Acre(s) treated/pollutant
13699,2,Trinity,3,30.4,57.9,Drainage,Post-Planning,2019/20,8792.0,Yes,215000049.0,0H540,Trinity CTC,PRG,No,Trinity 3 Drainage,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,34.0,Culvert(s) (ea),Check,Check,Ok,35.0,Culvert(s) (ea),"Near Trinity Center, from 0.5 mile south of Trinity River Bridge to 1.6 miles north of Bowerman Ridge Road at various locations.  Drainage system restoration.",TRI,40.64792712,-122.94628259999999,3,2,2,In Design,Trinity 3 - 30.4 / 57.9,34 Culvert(s) (ea)
21634,2,Trinity,3,32.6,32.6,Drainage,Planning,2026/27,17500.0,Yes,219000156.0,0J750,Trinity CTC,TYP,Yes,East Weaver Garden Gulch,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,4.0,Culvert(s) (ea),Ok,Ok,Ok,4.0,Culvert(s) (ea),The scope of this planned project is under development in Trinity County on Route 3 with primary work on Drainage.  Project will address 4 drainage system(s).,TRI,40.75023482,-122.91880959999999,3,2,2,Conceptual,Trinity 3 - 32.6 / 32.6,4 Culvert(s) (ea)
13288,2,Trinity,3,58.7,60.7,Bridge,Post-Planning,2019/20,17041.0,Yes,212000073.0,4F220,Trinity CTC,PPC,No,Swift Creek Bridge Replacement,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),"Near Trinity Center, from 1.3 miles south to 0.7 mile north of Swift Creek Bridge.  Replace Swift Creek Bridge No. 05-0059.",TRI,40.97416054,-122.72462340000001,3,2,2,In Design,Trinity 3 - 58.7 / 60.7,1 Bridge(s)
19469,2,Trinity,3,59.6,59.6,Facilities,Planning,2026/27,11005.0, ,,,Trinity CTC,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,3600.0,Square Feet,Ok,Ok,Ok,3600.0,Square Feet,The scope of this planned project is under development in Trinity County on Route 3 with primary work on Facilities.  ,TRI,40.98140214,-122.7121199,3,2,2,Conceptual,Trinity 3 - 59.6 / 59.6,3600 Square Feet
19983,2,Trinity,3,67.7,T85.06,Pavement,Planning,2024/25,22850.0,Yes,219000157.0,0J760,Trinity CTC,TYP,No,Tangle Blue CAPM,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,21.688000000000002,Lane mile(s),Ok,Ok,Ok,21.688000000000002,Lane mile(s),"The scope of this planned project is under development in Trinity County on Route 3 with primary work on Pavement.  Project will address 1 bridge(s), 21.7 lane miles of pavement, and 29 drainage system(s).",TRI,41.08358562,-122.7060611,3,2,2,In Planning,Trinity 3 - 67.7 / T85.06,21.688 Lane mile(s)
16672,2,Trinity,3,Various,Various,Bridge,Post-Planning,2021/22,10726.0,Yes,216000045.0,1H500,Trinity CTC,PRG,No,Trinity Four Bridges,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,4.0,Bridge(s),Ok,Ok,Ok,4.0,Bridge(s),"In Trinity County, at Dobbins Gulch Bridge No. 05-0042 (PM 0.6), Stuart Fork Bridge No. 05-0055 (PM 43.9) and Mule Creek Bridge No. 05-0056 (PM 48.5); also on Route 299, at Grass Valley Creek Bridge No. 05-0013 (PM 65.5).  Repair unsound concrete, replace bearings and joint seals, repair bridge decks, and install barrier and approach slabs.",TRI,40.83719903,-122.86185549999999,3,2,2,In Design,Trinity 3 - Various / Various,4 Bridge(s)
17434,2,Trinity,36,R34.800,R35.400,Safety Improvements,Post-Planning,2019/20,9887.0, ,216000093.0,2H050,Trinity CTC,PPC,No,Toyota Barrel Curve,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,12.0,Collision(s) reduced,Ok,Ok,Ok,12.0,Collision(s) reduced,"Near Platina, from 3.6 miles to 2.9 miles west of Hayfork Creek Bridge.  Curve improvement.",TRI,40.38835172,-123.10576680000001,3,2,2,In Design,Trinity 36 - R34.800 / R35.400,12 Collision(s) reduced
16687,2,Trinity,299,1.6,45.2,Drainage,Post-Planning,2021/22,8931.0,Yes,217000012.0,2H810,Trinity CTC,PRG,No,Trinity Culverts,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,18.0,Culvert(s) (ea),Ok,Ok,Ok,18.0,Culvert(s) (ea),"Near Salyer, at various locations from 0.1 mile west of White House Gulch Road to 0.4 mile west of Slattery Pond Road.  Rehabilitate culverts.",TRI,40.89230165,-123.5769489,3,2,2,In Design,Trinity 299 - 1.6 / 45.2,18 Culvert(s) (ea)
13602,2,Trinity,299,1.9,2.3,Safety - Collision Reduction,Post-Planning,2019/20,8676.0, ,214000031.0,4G500,Trinity CTC,PRG,No,South Fork Mine CRZ,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,3.0,Collision(s) reduced,Check,Check,Ok,36.0,Collision(s) reduced,"Near Salyer, from 0.8 mile east to 1.2 miles east of Campbell Ridge Road.  Improve roadside clear recovery zone.",TRI,40.89014426,-123.5723072,3,2,2,In Design,Trinity 299 - 1.9 / 2.3,3 Collision(s) reduced
11319,2,Trinity,299,3.6,,Roadside,Post-Planning,2019/20,2830.0, ,214000029.0,4G620,Trinity CTC,PPC,No,Francis B. Mathews Rest Area,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,1.0,Location(s),Check,Ok,Check,1.0,Location(s)   ,"Near Salyer, at the Francis B. Matthews Safety Roadside Rest Area (SRRA).  Upgrade potable water system.",TRI,40.88276186,-123.5485691,3,2,2,In Design,Trinity 299 - 3.6 / ,1 Location(s)
21970,2,Trinity,299,6.33,6.33,Bridge,Planning,2026/27,7600.0,Yes,,,Trinity CTC,TYP,No,,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,1.0,Bridge(s),Ok,Ok,Ok,1.0,Bridge(s),The scope of this planned project is under development in Trinity County on Route 299 with primary work on Bridge.  Project will address 1 bridge(s).,TRI,40.86020773,-123.5118625,3,2,2,Conceptual,Trinity 299 - 6.33 / 6.33,1 Bridge(s)
19845,2,Trinity,299,8.3,15,Pavement,Planning,2024/25,9100.0,Yes,219000133.0,0J530,Trinity CTC,TYP,No,Burnt Ranch CAPM,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,13.224,Lane mile(s),Ok,Ok,Ok,13.224,Lane mile(s),"The scope of this planned project is under development in Trinity County on Route 299 with primary work on Pavement.  Project will address 13.2 lane miles of pavement, and 4 drainage system(s).",TRI,40.84963056,-123.485078,3,2,2,In Planning,Trinity 299 - 8.3 / 15,13.224 Lane mile(s)
19049,2,Trinity,299,15,25.7,Pavement,Post-Planning,2023/24,23338.0,Yes,218000011.0,3H700,Trinity CTC,PRG,No,Del Loma Pavement,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,21.3,Lane mile(s),Ok,Ok,Ok,21.338,Lane mile(s),"Near Del Loma, from 1.0 mile east of Trinity River Bridge to west of Prairie Creek Road.  Rehabilitate pavement, upgrade guardrail and Transportation Management System (TMS) elements, widen lanes to make standard, and rehabilitate drainage systems.",TRI,40.78605341,-123.42568999999999,3,2,2,In Design,Trinity 299 - 15 / 25.7,21.3 Lane mile(s)
22297,2,Trinity,299,23.1,23.5,Major Damage - Emergency Opening,Post-Planning,2019/20,960.0, ,220000090.0,1J550,Trinity CTC,PRG,No,Near BFC slipout,https://dot.ca.gov/caltrans-near-me/district-2/d2-projects,,District 2 - Redding,"1657 Riverside Drive
Redding, CA 96001","1657 Riverside Drive
Redding, CA 96001",(530) 225-3426, d2pio@dot.ca.gov ,1.0,Location(s),Ok,Ok,Ok,1.0,Location(s),"Near Del Loma, from 0.2 mile west to 0.2 mile east of Big French Creek Road. Remove slide material, enlarge catchment area, and restore drainage facilities.",TRI,40.77864658,-123.3126206,3,2,2,In Design,Trinity 299 - 23.1 / 23.5,1 Location(s)
